row_number,datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,driver_suspected_under_influence,area_risk,officer_heart_rate
3005242,2012-09-25_13:45:00,-26.895781,17.322176600000006,19.911589741392223,40.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,52
1552452,2013-03-12_14:27:00,-26.895781,17.322176600000006,31.31516630260632,43.0,tall,female,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,low,65
2501446,2010-07-15_12:40:00,-26.895781,17.322176600000006,27.62680084845575,26.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,consent,vehicle equipment violation,False,low,64
1914460,2012-04-26_15:18:00,-26.895781,17.322176600000006,26.94556644945245,25.0,medium,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,probable cause,moving traffic violation,False,low,68
2603008,2010-07-29_15:35:00,-26.895781,17.322176600000006,26.85251075273385,34.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,72
247704,2012-11-12_13:00:00,-26.895781,17.322176600000006,24.163015361901245,35.0,tall,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,consent,vehicle equipment violation,False,low,69
2109612,2012-05-22_15:42:00,-26.895781,17.322176600000006,28.314979145215926,38.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,low,77
2104155,2013-05-02_15:00:00,-26.895781,17.322176600000006,33.978343035175236,25.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,61
37219,2013-10-14_14:00:00,-26.895781,17.322176600000006,44.43989326108573,41.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,63
2510717,2012-07-16_09:18:00,-26.895781,17.322176600000006,31.74115808332466,35.0,medium,male,01aa59bb70,vehicular,moving traffic violation,True,False,False,arrest,True,True,False,False,True,True,True,probable cause,moving traffic violation,False,low,105
1344472,2012-02-13_09:40:00,-26.895781,17.322176600000006,20.648585345434398,65.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,58
2088750,2013-05-20_14:00:00,-26.895781,17.322176600000006,16.548488877908333,37.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,low,62
692249,2014-01-24_11:00:00,-26.895781,17.322176600000006,47.316761023911184,30.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,56
437022,2012-11-06_10:51:00,-26.895781,17.322176600000006,19.104384809914155,26.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,low,71
1481996,2013-02-04_15:19:00,-26.895781,17.322176600000006,18.36916942746499,31.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,True,True,False,False,True,True,True,consent,moving traffic violation,False,low,82
2609586,2010-07-30_13:32:00,-26.895781,17.322176600000006,25.249514036851068,42.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,low,57
2610130,2010-07-30_09:15:00,-26.895781,17.322176600000006,30.492143183791207,41.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,71
1558481,2012-03-13_13:24:00,-26.895781,17.322176600000006,22.392729616401084,34.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,False,True,consent,moving traffic violation,False,low,57
2398931,2010-06-30_10:00:00,-26.895781,17.322176600000006,21.652814420876606,26.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,False,True,consent,moving traffic violation,False,low,66
3088427,2013-09-09_15:01:00,-26.895781,17.322176600000006,36.027180042778475,50.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,low,59
1668768,2012-03-26_14:38:00,-26.895781,17.322176600000006,33.386472391389965,24.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,68
1958617,2012-04-04_10:40:00,-26.895781,17.322176600000006,18.825917918444024,31.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,60
1351376,2012-02-14_10:15:00,-26.895781,17.322176600000006,24.917432953035956,45.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,low,57
1788095,2013-04-01_10:20:00,-26.895781,17.322176600000006,25.030963976065376,30.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,74
205486,2013-10-09_11:01:00,-26.895781,17.322176600000006,31.01669483512851,20.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,True,True,False,False,True,True,True,probable cause,moving traffic violation,False,low,83
1337083,2013-02-12_12:10:00,-26.895781,17.322176600000006,32.286539447411826,30.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,low,68
2473942,2010-07-01_08:50:00,-26.895781,17.322176600000006,25.640343184850813,43.0,medium,female,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,58
1453781,2012-02-27_15:30:00,-26.895781,17.322176600000006,39.646165832800484,25.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,probable cause,moving traffic violation,False,low,62
2266030,2013-06-13_15:45:00,-26.895781,17.322176600000006,23.324982399137077,26.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,68
2387560,2012-06-28_09:02:00,-26.895781,17.322176600000006,31.826622253272166,30.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,False,True,consent,moving traffic violation,False,low,59
2865427,2012-08-07_10:00:00,-26.895781,17.322176600000006,30.473709928061677,27.0,medium,male,9d1e57a193,vehicular,,False,False,True,warning,True,True,False,False,True,False,True,consent,,False,low,91
2547830,2010-07-02_10:00:00,-26.895781,17.322176600000006,28.380145734824552,46.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,True,True,False,True,True,False,True,probable cause,moving traffic violation,True,low,104
1850713,2012-04-19_10:35:00,-26.895781,17.322176600000006,18.852778511788056,40.0,medium,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,consent,moving traffic violation,False,low,63
426232,2013-11-05_14:25:00,-26.895781,17.322176600000006,31.237771637494543,23.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,67
1322567,2013-02-11_15:52:00,-26.895781,17.322176600000006,28.293290221359722,33.0,tall,male,01aa59bb70,vehicular,seatbelt violation,False,False,True,warning,False,False,False,False,True,True,True,consent,seatbelt violation,False,low,58
2418813,2013-06-04_13:30:00,-26.895781,17.322176600000006,24.78236907940685,30.0,tall,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,54
752703,2014-01-28_14:05:00,-26.895781,17.322176600000006,26.768172352918867,42.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,consent,vehicle equipment violation,False,low,70
1453624,2012-02-27_14:05:00,-26.895781,17.322176600000006,35.47503091588051,30.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,True,low,58
1409013,2012-02-02_15:16:00,-26.895781,17.322176600000006,29.19903748489264,28.0,medium,male,01aa59bb70,vehicular,vehicle equipment violation,False,False,True,warning,True,True,False,False,True,False,True,consent,vehicle equipment violation,False,low,76
198996,2013-10-08_11:10:00,-26.895781,17.322176600000006,17.382216250769996,31.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,63
843985,2014-01-09_10:33:00,-26.895781,17.322176600000006,28.27720638988694,20.0,medium,male,9d1e57a193,vehicular,moving traffic violation,False,True,True,citation,True,True,False,True,True,True,True,probable cause,moving traffic violation,False,low,92
359745,2012-11-26_13:30:00,-26.895781,17.322176600000006,19.151628925995094,31.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,True,False,consent,vehicle equipment violation,False,low,66
1991768,2013-04-08_14:45:00,-26.895781,17.322176600000006,25.00600701508592,24.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,54
2556054,2010-07-22_15:25:00,-26.895781,17.322176600000006,21.122308444385627,30.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,low,61
765148,2013-12-09_15:00:00,-26.895781,17.322176600000006,27.201609479845175,30.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,consent,vehicle equipment violation,False,low,58
1897526,2012-04-24_13:00:00,-26.895781,17.322176600000006,21.672517999909182,60.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,66
49049,2012-10-16_10:54:00,-26.895781,17.322176600000006,34.08393406772018,32.0,medium,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,True,True,False,False,True,True,True,consent,moving traffic violation,False,low,83
2693562,2013-08-12_13:42:00,-26.895781,17.322176600000006,32.391960228193504,23.0,short,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,False,low,59
164919,2013-10-03_13:30:00,-26.895781,17.322176600000006,23.6375620536638,46.0,short,male,01aa59bb70,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,low,67
1620897,2012-03-21_15:41:00,-26.895781,17.322176600000006,26.825146787216717,26.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,True,probable cause,moving traffic violation,False,low,72
2609510,2010-07-30_12:25:00,-26.895781,17.322176600000006,14.806671608369632,23.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,False,consent,moving traffic violation,False,low,61
788764,2012-01-03_15:40:00,-26.895781,17.322176600000006,36.16222387282492,30.0,short,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,consent,moving traffic violation,False,low,72
1349499,2010-02-14_03:24:00,-26.895781,17.322176600000006,12.976299714275168,21.0,tall,female,6f0e6c9ea2,vehicular,moving traffic violation,False,True,False,citation,False,False,False,True,True,True,True,consent,moving traffic violation,False,low,73
1574534,2012-03-15_14:12:00,-26.895781,17.322176600000006,15.923309667988157,33.0,medium,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,True,True,False,False,True,True,True,probable cause,moving traffic violation,False,low,82
